ticket_nro,fecha_hora,dni_cliente,sucursal,canal,empleado_id,metodo_pago_id,sku_variante,cantidad,costo_unitario_historico,precio_unitario_cobrado,promocion_id,subtotal
649,2024-11-08 00:19:00,30238871,Norte,Presencial,6,3,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
649,2024-11-08 00:19:00,30238871,Norte,Presencial,6,3,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
649,2024-11-08 00:19:00,30238871,Norte,Presencial,6,3,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
649,2024-11-08 00:19:00,30238871,Norte,Presencial,6,3,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
650,2024-05-22 05:14:00,36952077,Tienda Online,Web,10,3,SWE-AZU-S,1,13010.13,32525.33,,32525.33
650,2024-05-22 05:14:00,36952077,Tienda Online,Web,10,3,JOG-CEL-L,1,16544.66,41361.66,,41361.66
650,2024-05-22 05:14:00,36952077,Tienda Online,Web,10,3,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
650,2024-05-22 05:14:00,36952077,Tienda Online,Web,10,3,CHU-NEG-S,1,13529.35,33823.38,,33823.38
650,2024-05-22 05:14:00,36952077,Tienda Online,Web,10,3,CHU-VER-L,1,13529.35,33023.38,12.0,33023.38
651,2024-02-02 23:31:00,35526737,Centro,Presencial,1,4,CHU-VER-XL,1,13529.35,33823.38,,33823.38
651,2024-02-02 23:31:00,35526737,Centro,Presencial,1,4,CHU-VER-S,1,13529.35,33823.38,,33823.38
651,2024-02-02 23:31:00,35526737,Centro,Presencial,1,4,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
651,2024-02-02 23:31:00,35526737,Centro,Presencial,1,4,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
652,2024-06-24 11:09:00,10934065,Centro,Presencial,7,4,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
652,2024-06-24 11:09:00,10934065,Centro,Presencial,7,4,CIN-ROS-S,1,13257.96,33144.89,,33144.89
653,2024-07-30 04:26:00,32012128,Shopping,Presencial,5,2,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
653,2024-07-30 04:26:00,32012128,Shopping,Presencial,5,2,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
653,2024-07-30 04:26:00,32012128,Shopping,Presencial,5,2,CAM-BEI-M,1,14680.23,36700.58,,36700.58
653,2024-07-30 04:26:00,32012128,Shopping,Presencial,5,2,CAM-CEL-S,1,14680.23,36700.58,,36700.58
654,2024-01-08 04:52:00,11947822,Tienda Online,Web,7,1,CAM-BLA-S,1,14680.23,36700.58,,36700.58
654,2024-01-08 04:52:00,11947822,Tienda Online,Web,7,1,BUZ-NEG-unico,1,11827.69,29569.23,,29569.23
655,2025-04-16 15:47:00,10949480,Norte,Presencial,2,1,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
655,2025-04-16 15:47:00,10949480,Norte,Presencial,2,1,JOG-AZU-L,1,16544.66,41361.66,,41361.66
655,2025-04-16 15:47:00,10949480,Norte,Presencial,2,1,JEA-LAV-S,1,8748.58,17934.58,10.0,17934.58
656,2025-04-13 13:07:00,24234180,Shopping,Presencial,10,2,JEA-NEG-M,1,8748.58,17934.58,10.0,17934.58
657,2025-11-13 02:16:00,39401473,Shopping,Presencial,8,2,JOG-CEL-XXL,1,16544.66,33916.56,9.0,33916.56
658,2025-02-23 15:23:00,16504916,Norte,Presencial,4,3,REM-VIO-XL,1,13071.19,32677.97,,32677.97
659,2025-11-22 15:45:00,26431104,Tienda Online,Web,7,3,REM-CEL-unico,1,13673.12,27346.24,1.0,27346.24
659,2025-11-22 15:45:00,26431104,Tienda Online,Web,7,3,CHU-NEG-M,1,13529.35,33823.38,,33823.38
659,2025-11-22 15:45:00,26431104,Tienda Online,Web,7,3,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
659,2025-11-22 15:45:00,26431104,Tienda Online,Web,7,3,CHU-ÍND-XXL,1,13529.35,33823.38,,33823.38
660,2025-04-27 09:31:00,31925749,Tienda Online,Web,3,2,REM-BLA-S,1,13071.19,26795.94,10.0,26795.94
660,2025-04-27 09:31:00,31925749,Tienda Online,Web,3,2,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
660,2025-04-27 09:31:00,31925749,Tienda Online,Web,3,2,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
660,2025-04-27 09:31:00,31925749,Tienda Online,Web,3,2,JEA-LAV-S,1,8748.58,17934.58,10.0,17934.58
660,2025-04-27 09:31:00,31925749,Tienda Online,Web,3,2,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
661,2025-06-19 21:52:00,39677512,Tienda Online,Web,7,1,REM-VIO-L,1,13071.19,32677.97,,32677.97
661,2025-06-19 21:52:00,39677512,Tienda Online,Web,7,1,REM-VIO-L,1,13071.19,32677.97,,32677.97
661,2025-06-19 21:52:00,39677512,Tienda Online,Web,7,1,CIN-TUR-unico,1,13257.96,33144.89,,33144.89
661,2025-06-19 21:52:00,39677512,Tienda Online,Web,7,1,CHU-ÍND-XXL,1,13529.35,33823.38,,33823.38
662,2024-09-01 06:49:00,35821297,Centro,Presencial,7,1,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
662,2024-09-01 06:49:00,35821297,Centro,Presencial,7,1,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
662,2024-09-01 06:49:00,35821297,Centro,Presencial,7,1,REM-BLA-S,1,13071.19,32677.97,,32677.97
663,2025-11-11 05:43:00,32808641,Centro,Presencial,1,2,CHU-NEG-M,1,13529.35,27735.17,9.0,27735.17
663,2025-11-11 05:43:00,32808641,Centro,Presencial,1,2,CAM-BLA-L,1,14680.23,36700.58,,36700.58
663,2025-11-11 05:43:00,32808641,Centro,Presencial,1,2,JEA-NEG-XL,1,8748.58,21871.44,,21871.44
664,2024-06-26 00:30:00,31293505,Norte,Presencial,1,3,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
664,2024-06-26 00:30:00,31293505,Norte,Presencial,1,3,CHU-VER-M,1,13529.35,33823.38,,33823.38
665,2025-01-12 01:29:00,31117675,Shopping,Presencial,7,2,MUS-AZU-S,1,12928.22,32320.56,,32320.56
665,2025-01-12 01:29:00,31117675,Shopping,Presencial,7,2,CIN-MAR-S,2,13257.96,33144.89,,66289.78
665,2025-01-12 01:29:00,31117675,Shopping,Presencial,7,2,BUZ-NEG-unico,1,11827.69,29569.23,,29569.23
665,2025-01-12 01:29:00,31117675,Shopping,Presencial,7,2,REM-BLA-S,1,13071.19,32677.97,,32677.97
666,2025-10-08 23:46:00,35768358,Shopping,Presencial,6,2,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
666,2025-10-08 23:46:00,35768358,Shopping,Presencial,6,2,SWE-AZU-S,2,13010.13,32525.33,,65050.66
666,2025-10-08 23:46:00,35768358,Shopping,Presencial,6,2,CAM-BEI-L,1,14680.23,36700.58,,36700.58
667,2025-08-24 00:27:00,30132463,Tienda Online,Web,10,1,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
668,2025-03-14 08:18:00,40232791,Norte,Presencial,1,1,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
668,2025-03-14 08:18:00,40232791,Norte,Presencial,1,1,REM-CEL-unico,1,13673.12,34182.8,,34182.8
668,2025-03-14 08:18:00,40232791,Norte,Presencial,1,1,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
669,2024-10-11 10:50:00,41453788,Tienda Online,Web,9,1,SWE-MAR-M,1,13010.13,32525.33,,32525.33
669,2024-10-11 10:50:00,41453788,Tienda Online,Web,9,1,CIN-ROS-XXL,1,13257.96,33144.89,,33144.89
669,2024-10-11 10:50:00,41453788,Tienda Online,Web,9,1,GOR-GRI-M,1,11486.7,28716.74,,28716.74
669,2024-10-11 10:50:00,41453788,Tienda Online,Web,9,1,CHU-ÍND-XXL,1,13529.35,33823.38,,33823.38
670,2024-02-25 22:41:00,30301581,Tienda Online,Web,10,2,CHU-NEG-M,1,13529.35,33823.38,,33823.38
670,2024-02-25 22:41:00,30301581,Tienda Online,Web,10,2,SWE-MAR-S,1,13010.13,32525.33,,32525.33
670,2024-02-25 22:41:00,30301581,Tienda Online,Web,10,2,CAM-BEI-S,1,14680.23,36700.58,,36700.58
670,2024-02-25 22:41:00,30301581,Tienda Online,Web,10,2,JEA-LAV-L,1,8748.58,21871.44,,21871.44
670,2024-02-25 22:41:00,30301581,Tienda Online,Web,10,2,MUS-CEL-S,2,12928.22,32320.56,,64641.12
671,2024-05-08 03:07:00,16604711,Tienda Online,Web,9,5,JEA-NEG-M,1,8748.58,21871.44,,21871.44
671,2024-05-08 03:07:00,16604711,Tienda Online,Web,9,5,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
672,2024-09-07 14:28:00,26687044,Shopping,Presencial,4,5,SWE-MAR-unico,1,13010.13,32525.33,,32525.33
672,2024-09-07 14:28:00,26687044,Shopping,Presencial,4,5,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
672,2024-09-07 14:28:00,26687044,Shopping,Presencial,4,5,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
672,2024-09-07 14:28:00,26687044,Shopping,Presencial,4,5,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
673,2025-03-08 17:14:00,16659452,Tienda Online,Web,3,4,REM-TUR-XXL,1,13673.12,34182.8,,34182.8
673,2025-03-08 17:14:00,16659452,Tienda Online,Web,3,4,REM-BLA-unico,1,13071.19,32677.97,,32677.97
673,2025-03-08 17:14:00,16659452,Tienda Online,Web,3,4,SWE-AZU-M,1,13010.13,32525.33,,32525.33
673,2025-03-08 17:14:00,16659452,Tienda Online,Web,3,4,JEA-LAV-S,1,8748.58,21871.44,,21871.44
674,2025-04-09 09:40:00,32494103,Norte,Presencial,10,5,GOR-GRI-S,1,11486.7,23547.73,10.0,23547.73
674,2025-04-09 09:40:00,32494103,Norte,Presencial,10,5,REM-TUR-M,1,13673.12,34182.8,,34182.8
675,2025-01-18 16:46:00,39924755,Tienda Online,Web,7,4,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
675,2025-01-18 16:46:00,39924755,Tienda Online,Web,7,4,SWE-MAR-M,2,13010.13,32525.33,,65050.66
675,2025-01-18 16:46:00,39924755,Tienda Online,Web,7,4,REM-VIO-XL,1,13071.19,32677.97,,32677.97
676,2024-02-09 04:14:00,23048327,Norte,Presencial,3,5,CIN-TUR-unico,2,13257.96,33144.89,,66289.78
676,2024-02-09 04:14:00,23048327,Norte,Presencial,3,5,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
676,2024-02-09 04:14:00,23048327,Norte,Presencial,3,5,GOR-GRI-L,1,11486.7,28716.74,,28716.74
677,2025-01-12 23:46:00,35464823,Tienda Online,Web,7,4,CAM-BEI-unico,1,14680.23,36700.58,,36700.58
677,2025-01-12 23:46:00,35464823,Tienda Online,Web,7,4,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
678,2025-11-23 00:57:00,39401473,Tienda Online,Web,5,2,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
678,2025-11-23 00:57:00,39401473,Tienda Online,Web,5,2,GOR-ROJ-XXL,1,11486.7,22973.39,1.0,22973.39
679,2025-10-21 13:07:00,26723413,Centro,Presencial,2,5,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
679,2025-10-21 13:07:00,26723413,Centro,Presencial,2,5,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
679,2025-10-21 13:07:00,26723413,Centro,Presencial,2,5,CAM-BEI-M,2,14680.23,36700.58,,73401.16
679,2025-10-21 13:07:00,26723413,Centro,Presencial,2,5,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
680,2025-08-23 10:30:00,33160875,Shopping,Presencial,2,4,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
680,2025-08-23 10:30:00,33160875,Shopping,Presencial,2,4,CIN-ROS-S,1,13257.96,33144.89,,33144.89
680,2025-08-23 10:30:00,33160875,Shopping,Presencial,2,4,CIN-ROS-S,1,13257.96,33144.89,,33144.89
681,2024-11-11 00:13:00,41341494,Shopping,Presencial,1,4,CAM-BLA-S,1,14680.23,36700.58,,36700.58
681,2024-11-11 00:13:00,41341494,Shopping,Presencial,1,4,CHU-VER-XL,1,13529.35,33823.38,,33823.38
681,2024-11-11 00:13:00,41341494,Shopping,Presencial,1,4,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
681,2024-11-11 00:13:00,41341494,Shopping,Presencial,1,4,JEA-LAV-M,1,8748.58,21871.44,,21871.44
682,2024-07-21 16:36:00,26764226,Centro,Presencial,2,5,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
682,2024-07-21 16:36:00,26764226,Centro,Presencial,2,5,JEA-LAV-M,1,8748.58,21871.44,,21871.44
683,2024-07-15 08:51:00,16667575,Tienda Online,Web,8,4,MUS-AZU-S,1,12928.22,32320.56,,32320.56
683,2024-07-15 08:51:00,16667575,Tienda Online,Web,8,4,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
683,2024-07-15 08:51:00,16667575,Tienda Online,Web,8,4,REM-BLA-unico,1,13071.19,32677.97,,32677.97
683,2024-07-15 08:51:00,16667575,Tienda Online,Web,8,4,CHU-VER-M,1,13529.35,33823.38,,33823.38
683,2024-07-15 08:51:00,16667575,Tienda Online,Web,8,4,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
684,2025-05-04 16:33:00,17019579,Centro,Presencial,1,1,CIN-MAR-S,2,13257.96,33144.89,,66289.78
684,2025-05-04 16:33:00,17019579,Centro,Presencial,1,1,REM-BLA-S,1,13071.19,32677.97,,32677.97
684,2025-05-04 16:33:00,17019579,Centro,Presencial,1,1,CIN-MAR-S,1,13257.96,33144.89,,33144.89
684,2025-05-04 16:33:00,17019579,Centro,Presencial,1,1,SWE-AZU-S,1,13010.13,32525.33,,32525.33
684,2025-05-04 16:33:00,17019579,Centro,Presencial,1,1,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
685,2025-05-12 16:09:00,40663924,Norte,Presencial,10,3,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
685,2025-05-12 16:09:00,40663924,Norte,Presencial,10,3,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
685,2025-05-12 16:09:00,40663924,Norte,Presencial,10,3,JOG-CEL-L,1,16544.66,41361.66,,41361.66
686,2024-12-30 11:16:00,20601564,Shopping,Presencial,1,1,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
686,2024-12-30 11:16:00,20601564,Shopping,Presencial,1,1,MUS-CEL-L,1,12928.22,32320.56,,32320.56
686,2024-12-30 11:16:00,20601564,Shopping,Presencial,1,1,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
686,2024-12-30 11:16:00,20601564,Shopping,Presencial,1,1,CHU-VER-M,2,13529.35,33823.38,,67646.76
687,2024-09-11 12:34:00,11809687,Shopping,Presencial,8,5,REM-TUR-M,2,13673.12,34182.8,,68365.6
687,2024-09-11 12:34:00,11809687,Shopping,Presencial,8,5,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
688,2025-10-10 12:17:00,41156466,Tienda Online,Web,6,1,SWE-AZU-S,1,13010.13,32525.33,,32525.33
688,2025-10-10 12:17:00,41156466,Tienda Online,Web,6,1,CIN-MAR-S,1,13257.96,33144.89,,33144.89
689,2025-05-02 22:28:00,36669833,Centro,Presencial,7,1,CAM-BLA-M,1,14680.23,36700.58,,36700.58
689,2025-05-02 22:28:00,36669833,Centro,Presencial,7,1,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
690,2025-05-31 01:05:00,18439645,Shopping,Presencial,2,4,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
690,2025-05-31 01:05:00,18439645,Shopping,Presencial,2,4,JOG-ÍND-XL,2,16544.66,41361.66,,82723.32
690,2025-05-31 01:05:00,18439645,Shopping,Presencial,2,4,CAM-BEI-unico,1,14680.23,36700.58,,36700.58
690,2025-05-31 01:05:00,18439645,Shopping,Presencial,2,4,JEA-NEG-M,1,8748.58,21871.44,,21871.44
690,2025-05-31 01:05:00,18439645,Shopping,Presencial,2,4,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
691,2025-11-06 23:53:00,38330675,Tienda Online,Web,7,1,MUS-CEL-unico,2,12928.22,32320.56,,64641.12
692,2025-01-27 09:34:00,26523232,Tienda Online,Web,8,3,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
693,2025-07-01 21:37:00,27929653,Tienda Online,Web,2,4,JEA-NEG-L,2,8748.58,21871.44,,43742.88
693,2025-07-01 21:37:00,27929653,Tienda Online,Web,2,4,SWE-AZU-M,1,13010.13,32525.33,,32525.33
693,2025-07-01 21:37:00,27929653,Tienda Online,Web,2,4,GOR-GRI-S,1,11486.7,28716.74,,28716.74
694,2025-10-31 21:55:00,13086401,Tienda Online,Web,7,5,CHU-ÍND-L,1,13529.35,33823.38,,33823.38
694,2025-10-31 21:55:00,13086401,Tienda Online,Web,7,5,REM-BLA-XL,1,13071.19,32677.97,,32677.97
695,2024-12-14 20:12:00,38250184,Centro,Presencial,2,2,JOG-CEL-L,1,16544.66,41361.66,,41361.66
695,2024-12-14 20:12:00,38250184,Centro,Presencial,2,2,REM-TUR-M,1,13673.12,34182.8,,34182.8
695,2024-12-14 20:12:00,38250184,Centro,Presencial,2,2,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
696,2025-02-01 14:27:00,28731761,Shopping,Presencial,3,3,JEA-NEG-L,1,8748.58,21871.44,,21871.44
696,2025-02-01 14:27:00,28731761,Shopping,Presencial,3,3,REM-TUR-S,1,13673.12,34182.8,,34182.8
696,2025-02-01 14:27:00,28731761,Shopping,Presencial,3,3,CAM-CEL-S,1,14680.23,36700.58,,36700.58
696,2025-02-01 14:27:00,28731761,Shopping,Presencial,3,3,CIN-MAR-XL,2,13257.96,33144.89,,66289.78
696,2025-02-01 14:27:00,28731761,Shopping,Presencial,3,3,JEA-NEG-L,1,8748.58,21871.44,,21871.44
697,2025-04-11 05:01:00,25145607,Tienda Online,Web,3,3,SWE-AZU-M,1,13010.13,32525.33,,32525.33
698,2024-05-06 09:20:00,27244970,Tienda Online,Web,8,5,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
698,2024-05-06 09:20:00,27244970,Tienda Online,Web,8,5,REM-VIO-M,2,13071.19,32677.97,,65355.94
699,2024-08-03 07:40:00,42528458,Tienda Online,Web,3,1,CHU-VER-L,2,13529.35,33823.38,,67646.76
699,2024-08-03 07:40:00,42528458,Tienda Online,Web,3,1,GOR-ROJ-XXL,2,11486.7,28716.74,,57433.48
699,2024-08-03 07:40:00,42528458,Tienda Online,Web,3,1,MUS-CEL-unico,2,12928.22,32320.56,,64641.12
699,2024-08-03 07:40:00,42528458,Tienda Online,Web,3,1,BUZ-NEG-XL,1,11827.69,29569.23,,29569.23
700,2025-03-08 23:08:00,12701677,Shopping,Presencial,7,3,CHU-VER-XL,1,13529.35,20294.03,7.0,20294.03
700,2025-03-08 23:08:00,12701677,Shopping,Presencial,7,3,REM-BLA-S,1,13071.19,32677.97,,32677.97
700,2025-03-08 23:08:00,12701677,Shopping,Presencial,7,3,BUZ-AZU-L,1,11827.69,17741.54,7.0,17741.54
701,2025-04-13 22:20:00,37317331,Norte,Presencial,3,5,MUS-CEL-S,1,12928.22,32320.56,,32320.56
701,2025-04-13 22:20:00,37317331,Norte,Presencial,3,5,JEA-LAV-unico,1,8748.58,17934.58,10.0,17934.58
701,2025-04-13 22:20:00,37317331,Norte,Presencial,3,5,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
702,2025-01-20 14:34:00,36873895,Norte,Presencial,1,2,REM-VIO-L,1,13071.19,32677.97,,32677.97
702,2025-01-20 14:34:00,36873895,Norte,Presencial,1,2,CAM-BEI-L,1,14680.23,36700.58,,36700.58
703,2025-08-30 14:48:00,24429953,Centro,Presencial,7,2,JOG-AZU-L,1,16544.66,41361.66,,41361.66
703,2025-08-30 14:48:00,24429953,Centro,Presencial,7,2,GOR-ROJ-XL,1,11486.7,28716.74,,28716.74
704,2024-06-25 22:16:00,41740898,Tienda Online,Web,2,4,CHU-VER-M,1,13529.35,33823.38,,33823.38
704,2024-06-25 22:16:00,41740898,Tienda Online,Web,2,4,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
704,2024-06-25 22:16:00,41740898,Tienda Online,Web,2,4,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
704,2024-06-25 22:16:00,41740898,Tienda Online,Web,2,4,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
705,2025-11-15 17:23:00,31231220,Shopping,Presencial,10,1,CHU-VER-M,1,13529.35,27735.17,9.0,27735.17
705,2025-11-15 17:23:00,31231220,Shopping,Presencial,10,1,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
705,2025-11-15 17:23:00,31231220,Shopping,Presencial,10,1,JOG-ÍND-XXL,1,16544.66,33916.56,9.0,33916.56
705,2025-11-15 17:23:00,31231220,Shopping,Presencial,10,1,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
706,2025-07-04 06:18:00,39924755,Shopping,Presencial,7,1,CAM-BEI-S,1,14680.23,36700.58,,36700.58
706,2025-07-04 06:18:00,39924755,Shopping,Presencial,7,1,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
706,2025-07-04 06:18:00,39924755,Shopping,Presencial,7,1,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
706,2025-07-04 06:18:00,39924755,Shopping,Presencial,7,1,GOR-ROJ-XXL,1,11486.7,14358.37,11.0,14358.37
706,2025-07-04 06:18:00,39924755,Shopping,Presencial,7,1,REM-TUR-M,1,13673.12,34182.8,,34182.8
707,2024-05-05 01:20:00,18439645,Tienda Online,Web,4,5,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
708,2024-03-27 04:15:00,14627608,Tienda Online,Web,6,3,JOG-ÍND-S,2,16544.66,41361.66,,82723.32
708,2024-03-27 04:15:00,14627608,Tienda Online,Web,6,3,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
709,2024-11-03 01:34:00,12910178,Tienda Online,Web,5,5,MUS-CEL-L,1,12928.22,32320.56,,32320.56
709,2024-11-03 01:34:00,12910178,Tienda Online,Web,5,5,GOR-ROJ-XL,1,11486.7,28716.74,,28716.74
709,2024-11-03 01:34:00,12910178,Tienda Online,Web,5,5,JOG-CEL-unico,1,16544.66,41361.66,,41361.66
709,2024-11-03 01:34:00,12910178,Tienda Online,Web,5,5,CAM-BEI-L,1,14680.23,36700.58,,36700.58
710,2024-04-11 22:37:00,29812600,Centro,Presencial,4,1,JEA-NEG-unico,2,8748.58,21871.44,,43742.88
710,2024-04-11 22:37:00,29812600,Centro,Presencial,4,1,SWE-AZU-S,1,13010.13,32525.33,,32525.33
710,2024-04-11 22:37:00,29812600,Centro,Presencial,4,1,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
711,2024-05-11 21:14:00,25519695,Norte,Presencial,9,1,JOG-AZU-XL,1,16544.66,41361.66,,41361.66
711,2024-05-11 21:14:00,25519695,Norte,Presencial,9,1,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
712,2025-07-02 06:57:00,40793026,Tienda Online,Web,4,3,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
712,2025-07-02 06:57:00,40793026,Tienda Online,Web,4,3,MUS-CEL-unico,1,12928.22,16160.28,11.0,16160.28
712,2025-07-02 06:57:00,40793026,Tienda Online,Web,4,3,JOG-CEL-L,1,16544.66,41361.66,,41361.66
712,2025-07-02 06:57:00,40793026,Tienda Online,Web,4,3,REM-VIO-XL,1,13071.19,32677.97,,32677.97
712,2025-07-02 06:57:00,40793026,Tienda Online,Web,4,3,GOR-ROJ-L,1,11486.7,14358.37,11.0,14358.37
713,2025-01-06 11:23:00,16065254,Tienda Online,Web,3,3,CHU-VER-M,1,13529.35,33823.38,,33823.38
713,2025-01-06 11:23:00,16065254,Tienda Online,Web,3,3,JOG-CEL-L,2,16544.66,41361.66,,82723.32
714,2024-08-15 12:55:00,36952077,Shopping,Presencial,2,1,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
714,2024-08-15 12:55:00,36952077,Shopping,Presencial,2,1,CAM-BEI-S,1,14680.23,36700.58,,36700.58
714,2024-08-15 12:55:00,36952077,Shopping,Presencial,2,1,JOG-CEL-S,1,16544.66,41361.66,,41361.66
715,2024-10-15 18:49:00,28567695,Tienda Online,Web,2,5,CHU-NEG-unico,2,13529.35,33823.38,,67646.76
715,2024-10-15 18:49:00,28567695,Tienda Online,Web,2,5,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
716,2025-11-25 18:08:00,30549138,Centro,Presencial,7,5,REM-TUR-S,1,13673.12,34182.8,,34182.8
716,2025-11-25 18:08:00,30549138,Centro,Presencial,7,5,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
716,2025-11-25 18:08:00,30549138,Centro,Presencial,7,5,CIN-ROS-L,1,13257.96,33144.89,,33144.89
717,2025-10-16 12:38:00,17614246,Norte,Presencial,10,2,JOG-ÍND-L,2,16544.66,41361.66,,82723.32
717,2025-10-16 12:38:00,17614246,Norte,Presencial,10,2,CAM-BEI-M,1,14680.23,36700.58,,36700.58
718,2025-06-17 07:48:00,26654221,Norte,Presencial,5,1,SWE-MAR-unico,1,13010.13,32525.33,,32525.33
719,2024-04-05 05:38:00,10949480,Tienda Online,Web,2,1,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
719,2024-04-05 05:38:00,10949480,Tienda Online,Web,2,1,REM-TUR-S,2,13673.12,34182.8,,68365.6
719,2024-04-05 05:38:00,10949480,Tienda Online,Web,2,1,JOG-ÍND-S,1,16544.66,41361.66,,41361.66
719,2024-04-05 05:38:00,10949480,Tienda Online,Web,2,1,GOR-GRI-M,1,11486.7,28716.74,,28716.74
719,2024-04-05 05:38:00,10949480,Tienda Online,Web,2,1,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
720,2025-11-24 18:10:00,39401473,Centro,Presencial,7,1,GOR-GRI-S,1,11486.7,28716.74,,28716.74
721,2024-12-19 08:20:00,26025968,Norte,Presencial,10,5,GOR-ROJ-unico,2,11486.7,28716.74,,57433.48
721,2024-12-19 08:20:00,26025968,Norte,Presencial,10,5,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
722,2024-08-18 05:58:00,27632290,Centro,Presencial,3,3,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
722,2024-08-18 05:58:00,27632290,Centro,Presencial,3,3,JOG-CEL-XXL,2,16544.66,41361.66,,82723.32
722,2024-08-18 05:58:00,27632290,Centro,Presencial,3,3,CHU-NEG-XL,2,13529.35,33823.38,,67646.76
722,2024-08-18 05:58:00,27632290,Centro,Presencial,3,3,CHU-ÍND-XXL,1,13529.35,33823.38,,33823.38
723,2024-04-30 09:54:00,20905308,Centro,Presencial,5,4,JOG-AZU-L,1,16544.66,41361.66,,41361.66
723,2024-04-30 09:54:00,20905308,Centro,Presencial,5,4,CHU-NEG-XXL,2,13529.35,33823.38,,67646.76
723,2024-04-30 09:54:00,20905308,Centro,Presencial,5,4,SWE-MAR-M,1,13010.13,32525.33,,32525.33
723,2024-04-30 09:54:00,20905308,Centro,Presencial,5,4,REM-CEL-unico,2,13673.12,34182.8,,68365.6
723,2024-04-30 09:54:00,20905308,Centro,Presencial,5,4,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
724,2024-02-28 12:08:00,15834366,Norte,Presencial,8,5,REM-TUR-M,1,13673.12,34182.8,,34182.8
725,2024-07-09 13:43:00,22874170,Centro,Presencial,2,1,CAM-BLA-S,1,14680.23,36700.58,,36700.58
726,2024-06-06 14:01:00,15285296,Shopping,Presencial,1,4,JEA-NEG-L,1,8748.58,21871.44,,21871.44
